District,Block,Gram Panchayat,Village,Habitation,New Location,PWS Scheme Code,PWS Scheme Name,Latitude,Longitude,Sample Id,Fluoride (mg/l)in TW water sample ,Total Coliform (CFU/100ml) in TW water sample 
PURULIA,NETURIA,RAIBANDH,LAKHYABAD,LAKHYABAD,NO,,,23.6665067,86.65439,300946,0.39,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.425085,85.9984523,321522,0.39,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0271476,86.3675701,2071695,0.378,0
PURULIA,NETURIA,RAIBANDH,LAKHYABAD,LAKHYABAD,NO,,,23.6610583,86.654945,300948,0.37,0
PURULIA,NETURIA,RAIBANDH,LAKHYABAD,LAKHYABAD,NO,,,23.6573158,86.6567287,300950,0.36,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0257466,86.3710401,2071689,0.359,2
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.0014094,86.3476216,2071676,0.359,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4275818,85.9966794,321527,0.35,0
PURULIA,JHALDA - II,MAJHIDIH,KASDIHI,KASHIDIH,NO,,,23.4091001,85.9984524,321515,0.35,0
PURULIA,JHALDA - II,MAJHIDIH,JHILINGLAHAR,JILLINGLAHAL,NO,,,23.4229049,86.0084573,321533,0.35,0
PURULIA,JHALDA - II,MAJHIDIH,MARLONG,LUKHAMDIH,NO,,,23.441365,86.019024,321540,0.35,0
PURULIA,NETURIA,RAIBANDH,LAKHYABAD,LAKHYABAD,NO,,,23.6561717,86.6582967,300953,0.34,0
PURULIA,NETURIA,RAIBANDH,LAKHYABAD,LAKHYABAD,NO,,,23.6602404,86.6553306,300943,0.34,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0257565,86.3670647,2071696,0.324,0
PURULIA,BARABAZAR,BARABAZAR,RAJDAHA,RAJDAHA,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,23.0022405,86.3257228,2071672,0.32,0
PURULIA,JHALDA - II,MAJHIDIH,JHILINGLAHAR,JILLINGLAHAL,NO,,,23.419641,86.0065728,321532,0.32,0
PURULIA,BARABAZAR,BARABAZAR,NARAYANPUR,NARAYANPUR,NO,SM/02831,MEKPUR AND ADJOINING MOUZASWATER SUPPLY SCHEME OF MALDAH UNDER ARWSP DURING 2009-2010,22.9995728,86.3406572,2071675,0.318,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0251197,86.369084,2071686,0.315,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.0002067,86.3539926,2071680,0.314,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4235258,85.9994585,321521,0.31,0
PURULIA,JHALDA - II,MAJHIDIH,BAGDA,BAGDA,NO,,,23.4178093,86.0241608,321531,0.31,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4278985,85.9967458,321528,0.29,0
PURULIA,JHALDA - II,MAJHIDIH,CHIRUGARA,CHIRUGORA,NO,,,23.4331613,86.0206051,321538,0.29,0
PURULIA,JHALDA - II,MAJHIDIH,KHAIRI,KHARI,NO,,,23.4156187,86.0144121,321543,0.29,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0290608,86.370561,2071690,0.278,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.0016258,86.3482142,2071677,0.254,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4241033,85.9963842,321525,0.25,20
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4231506,85.9995084,321519,0.25,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.42193,85.9992598,321517,0.25,0
PURULIA,JHALDA - II,MAJHIDIH,JHILINGLAHAR,JILLINGLAHAL,NO,,,23.4241374,86.0096163,321537,0.25,0
PURULIA,JHALDA - II,MAJHIDIH,MARLONG,LUKHAMDIH,NO,,,23.4422117,86.0162596,321541,0.25,0
PURULIA,JHALDA - II,MAJHIDIH,MARLONG,LUKHAMDIH,NO,,,23.4426643,86.0161616,321542,0.25,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0237103,86.3709945,2071684,0.247,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0274417,86.3679649,2071693,0.247,0
PURULIA,BARABAZAR,BARABAZAR,RAJDAHA,RAJDAHA,NO,,,22.9952332,86.3253074,2071671,0.247,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.0084715,86.3418343,2071697,0.243,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.001734,86.3547019,2071682,0.231,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0248317,86.3685852,2071683,0.226,0
PURULIA,JHALDA - II,MAJHIDIH,RAMPUR,RAMPUR,NO,,,23.4167302,85.9930721,321524,0.21,0
PURULIA,JHALDA - II,MAJHIDIH,BAGDA,BAGDA,NO,,,23.4187205,86.0203732,321530,0.21,0
PURULIA,JHALDA - II,MAJHIDIH,JHILINGLAHAR,JILLINGLAHAL,NO,,,23.4217462,86.0109358,321534,0.21,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.0012439,86.3541779,2071681,0.206,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4241431,85.9972205,321526,0.19,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4230739,85.9990548,321518,0.19,0
PURULIA,JHALDA - II,MAJHIDIH,KASDIHI,KASHIDIH,NO,,,23.4098213,86.000267,321516,0.19,0
PURULIA,JHALDA - II,MAJHIDIH,KHAIRI,KHARI,NO,,,23.4177182,86.0138695,321529,0.19,0
PURULIA,JHALDA - II,MAJHIDIH,JHILINGLAHAR,JILLINGLAHAL,NO,,,23.4223972,86.0106889,321535,0.19,0
PURULIA,JHALDA - II,MAJHIDIH,JHILINGLAHAR,JILLINGLAHAL,NO,,,23.4226376,86.0103059,321536,0.19,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.001902,86.3516269,2071679,0.187,0
PURULIA,BARABAZAR,BARABAZAR,RAJDAHA,RAJDAHA,NO,,,22.9949222,86.3262705,2071670,0.153,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0256131,86.3700396,2071687,0.143,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0251004,86.3691252,2071685,0.137,0
PURULIA,JHALDA - II,MAJHIDIH,BURUHARA ALIAS MAJHIDI,MAJHIDIH,NO,,,23.4235591,85.9991446,321520,0.13,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0282493,86.3681676,2071692,0.108,0
PURULIA,PUNCHA,PANIPATHAR,DARODI,DARODI,NO,,,23.2120317,86.4330433,282588,1.05,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1985883,86.4473917,282600,0.95,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1945385,86.4554536,282608,0.94,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.2018793,86.4451402,282601,0.86,240
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1975399,86.44804,282602,0.85,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1967958,86.4498306,282605,0.84,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1972783,86.4478683,282603,0.8,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.19659,86.449925,282606,0.75,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1947706,86.4530063,282607,0.73,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.201343,86.4355128,282592,0.66,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1963167,86.44769,282604,0.58,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4254067,85.9775034,321499,0.53,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4154199,85.9723929,321512,0.52,0
PURULIA,PUNCHA,PANIPATHAR,DARODI,DARODI,NO,,,23.2124236,86.4323089,282587,0.51,0
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.2161378,86.4406566,282585,0.48,0
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.2170365,86.4395605,282586,0.47,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.19854,86.4319933,282593,0.44,0
PURULIA,PUNCHA,PANIPATHAR,DARODI,DARODI,NO,,,23.2116841,86.4338243,282589,0.44,0
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.2203511,86.4453703,282580,0.42,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.2023817,86.4508483,282609,0.4,0
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.217905,86.44033,282583,0.4,0
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.2171733,86.44073,282584,0.38,0
PURULIA,PUNCHA,LAKHRA,DEULI,DEULI,NO,,,23.1393306,86.7076675,1052255,0.307,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.1949517,86.4305317,282595,0.3,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4155658,85.9719669,321511,0.29,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4159885,85.9722495,321507,0.29,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4146981,85.9701686,321510,0.28,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.1967683,86.4314967,282594,0.27,0
PURULIA,PUNCHA,PANIPATHAR,DARODI,DARODI,NO,,,23.2109517,86.4367433,282591,0.27,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1425505,86.6999809,1052254,0.267,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.19386,86.4262717,282597,0.26,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4162168,85.9762985,321513,0.25,20
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4161427,85.9717986,321508,0.25,0
PURULIA,PUNCHA,PANIPATHAR,DARODI,DARODI,NO,,,23.21127,86.434985,282590,0.25,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4172373,85.9727701,321505,0.23,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4160836,85.9715896,321509,0.21,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4165685,85.9733971,321506,0.21,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4180044,85.9735794,321504,0.21,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4204705,85.9751457,321501,0.21,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,PANCHRA,NO,,,23.1989492,86.4458415,282599,0.18,350
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.22046,86.4450517,282581,0.18,65
PURULIA,PUNCHA,PANIPATHAR,PALMA,MUDIDIH,NO,,,23.2216466,86.4426684,282582,0.16,200
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4187843,85.9738812,321503,0.15,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4189614,85.9740396,321502,0.14,0
PURULIA,PUNCHA,LAKHRA,LAKHRA,LAKHRA,NO,,,23.1465917,86.708925,1052256,0.127,0
PURULIA,JHALDA - II,RIGID,DIMU,DIMU,NO,,,23.4213027,85.9759646,321500,0.12,0
PURULIA,PUNCHA,LAKHRA,BADRA,DHADKIGORA,NO,,,23.1738974,86.7099021,1052258,0.107,0
PURULIA,PUNCHA,LAKHRA,LAKHRA,LAKHRA,NO,,,23.1469345,86.7087688,1052257,0.101,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1415421,86.6841009,1052253,0.101,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.1941663,86.4295063,282596,0.05,0
PURULIA,PUNCHA,PANIPATHAR,PENCHARA,BELDI KUMARPARA,NO,,,23.1983986,86.4315554,282598,0.05,300
PURULIA,JAIPUR,ROPO,HATINANDA,PALASHIDI,NO,,,23.50548,86.101085,2060956,,0
PURULIA,JAIPUR,ROPO,PUNDAG,PUNDAG,NO,,,23.50878,86.08769,2060955,,0
PURULIA,JAIPUR,ROPO,BALI,BALI,NO,,,23.5118633,86.0604967,2060954,,0
PURULIA,JAIPUR,ROPO,BALI,BALI,NO,,,23.5115817,86.05961,2060953,,0
PURULIA,JAIPUR,ROPO,CHIRKAMU ALIAS KIRKAMU,CHIRKAMU,NO,,,23.5157433,86.0512717,2060952,,0
PURULIA,JAIPUR,ROPO,SHALAGRAM,SHALAGRAM,NO,,,23.5072268,86.0719315,2060951,,0
PURULIA,JAIPUR,ROPO,DURIKURI,SHALGRAMDI,NO,,,23.5050532,86.0771602,2060950,,9
PURULIA,RAGHUNATHPUR - I,BABUGRAM,RANGAMETYA,RANGAMETYA,NO,,,23.510981,86.6072988,2081185,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,BAGATBARI,BAGATBARI,NO,,,23.4767484,86.5854076,2081180,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,EKANJA,EKANJA,NO,,,23.5528637,86.6523637,2081189,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,CHURMI,RAKSHAT PUR,NO,,,23.5479403,86.6452764,2081188,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,CHURMI,KRISHNAPUR,NO,,,23.541286,86.6372604,2081187,,110
PURULIA,RAGHUNATHPUR - I,BABUGRAM,MAHINDA ALIAS BABUDERGAN,MAHINDRAALIAS BABUDER GAN,NO,,,23.5360972,86.6114795,2081186,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,DUMARIAKURI,DUAMRIA KURI,NO,,,23.5057941,86.602865,2081184,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,SHYAMSUNDARPUR,SHYAMSUNDARPUR,NO,,,23.4940905,86.5894115,2081183,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,JULUDI,JULUDI,NO,,,23.4871681,86.5908694,2081182,,0
PURULIA,RAGHUNATHPUR - I,BABUGRAM,BAGATBARI,BAGATBARI,NO,,,23.4763902,86.5842801,2081181,,0
PURULIA,MANBAZAR - I,GOPALNAGAR,GHASTORIA,GHASTORIA,NO,,,23.1253369,86.5602057,1052244,0.778,22
PURULIA,MANBAZAR - I,GOPALNAGAR,JABLA,DHENBERA,NO,,,23.133672,86.549854,1052247,0.343,25
PURULIA,MANBAZAR - I,GOPALNAGAR,KUNARDI,KUNARDI,NO,,,23.126042,86.5470601,1052246,0.336,0
PURULIA,MANBAZAR - I,GOPALNAGAR,JABLA,SUGATAR,NO,,,23.1409253,86.5594423,1052248,0.261,14
PURULIA,MANBAZAR - I,GOPALNAGAR,MATYALA,BHOJUDIH,NO,,,23.1203005,86.5728899,1052241,0.19,0
PURULIA,MANBAZAR - I,GOPALNAGAR,BARI,YKIATAR,NO,,,23.1145255,86.5596688,1052242,0.158,0
PURULIA,MANBAZAR - I,GOPALNAGAR,KUNARDI,KUNARDI,NO,,,23.1242146,86.5483618,1052245,0.156,0
PURULIA,MANBAZAR - I,GOPALNAGAR,BARI,BARI,NO,,,23.1147513,86.551989,1052243,0.131,0
PURULIA,JHALDA - II,RIGID,NARAYANPUR,NARAYANPUR,NO,,,23.3924333,85.9781956,321497,0.82,0
PURULIA,HURA,HURA,PAKHURIA,DARIA KATA,NO,,,23.3036521,86.6876145,1031606,0.813,0
PURULIA,HURA,HURA,PAKHURIA,DARIA KATA,NO,,,23.3036481,86.6876766,1031607,0.768,0
PURULIA,HURA,HURA,HURA,KEND BONA,NO,,,23.2928648,86.6651469,1031611,0.691,0
PURULIA,HURA,HURA,KALIABASA,KALIABASA,NO,,,23.2649075,86.691485,1031612,0.69,0
PURULIA,HURA,HURA,MATIPUR,HANNYA GORA,NO,,,23.3106863,86.6683694,1031608,0.513,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.313246,86.6516753,1031609,0.492,0
PURULIA,HURA,HURA,TANGINAYADA,TOLA HADRAGORA+PACHARGORA,NO,,,23.2525267,86.7166994,1031597,0.473,0
PURULIA,HURA,HURA,TANGINAYADA,TOLA HADRAGORA+PACHARGORA,NO,,,23.2543904,86.7303984,1031599,0.458,10
PURULIA,JHALDA - II,RIGID,MOHANPUR,MOHANPUR,NO,,,23.4093892,85.9864916,321491,0.43,0
PURULIA,JHALDA - II,RIGID,NARAYANPUR,NARAYANPUR,NO,,,23.3911533,85.9781388,321498,0.42,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.3157361,86.6569452,1031610,0.412,0
PURULIA,JHALDA - II,RIGID,MOHANPUR,MOHANPUR,NO,,,23.4120811,85.9916136,321488,0.41,0
PURULIA,HURA,HURA,SHAMUKGARYA,TOLA GARI KULI,NO,,,23.2843844,86.7048901,1031605,0.404,0
PURULIA,HURA,HURA,SHAMUKGARYA,TOLA GARI KULI,NO,,,23.2846763,86.7051417,1031604,0.402,0
PURULIA,HURA,HURA,KALIABASA,KALIABASA,NO,,,23.2639178,86.6988295,1031600,0.392,0
PURULIA,HURA,HURA,KUMRABAD,KUMARBAID,NO,,,23.2716731,86.710847,1031602,0.391,0
PURULIA,HURA,HURA,KUMRABAD,KUMARBAID,NO,,,23.2716635,86.7108346,1031603,0.386,0
PURULIA,HURA,HURA,KALIABASA,KALIABASA,NO,,,23.2613114,86.6999738,1031601,0.384,0
PURULIA,HURA,HURA,TANGINAYADA,TOLA HADRAGORA+PACHARGORA,NO,,,23.2543873,86.7303781,1031598,0.338,0
PURULIA,JHALDA - II,RIGID,MOHANPUR,MOHANPUR,NO,,,23.4170236,85.9907819,321487,0.32,10
PURULIA,JHALDA - II,RIGID,NARAYANPUR,NARAYANPUR,NO,,,23.3934235,85.9793401,321496,0.31,0
PURULIA,JHALDA - II,RIGID,MOHANPUR,MOHANPUR,NO,,,23.3922476,85.9822136,321495,0.29,0
PURULIA,JHALDA - II,RIGID,LUPUNGDI,LUPINDIH,NO,,,23.3916013,85.9838772,321494,0.25,0
PURULIA,JHALDA - II,RIGID,MOHANPUR,MOHANPUR,NO,,,23.4077335,85.9899471,321489,0.25,0
PURULIA,PUNCHA,NAPARA,GAGDA,GABARPA,NO,,,23.2105733,86.59248,1052236,0.199,0
PURULIA,PUNCHA,NAPARA,LAPARA,NOWPARA,NO,,,23.2191967,86.6463967,1052235,0.182,0
PURULIA,PUNCHA,NAPARA,KAIRA,KAIRA,NO,,,23.1744117,86.6084117,1052240,0.173,1
PURULIA,JHALDA - II,RIGID,MOHANPUR,MOHANPUR,NO,,,23.4072528,85.986795,321490,0.17,0
PURULIA,JHALDA - II,RIGID,LUPUNGDI,LUPINDIH,NO,,,23.3875799,85.9862885,321492,0.13,0
PURULIA,PUNCHA,NAPARA,BARADAHI ALIAS DHADKIDI,DHADKIDIH,NO,,,23.1949433,86.610675,1052239,0.104,0
PURULIA,PUNCHA,NAPARA,GANGADI,BUGLIDIH,NO,,,23.19707,86.616145,1052238,0.064,0
PURULIA,PUNCHA,NAPARA,GAGDA,GOGDA,NO,,,23.2137333,86.595065,1052237,0.05,0
PURULIA,JHALDA - II,RIGID,LUPUNGDI,LUPINDIH,NO,,,23.3900783,85.9854675,321493,0.01,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,CHINPINA,CHIPNIA,NO,,,23.5310159,86.7025147,2081175,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,MADHUTATI,MADHUTATI,NO,,,23.5313164,86.7363141,2081178,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,MADHUTATI,MADHUTATI,NO,,,23.5323154,86.7352563,2081179,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,MADHUTATI,MADHUTATI,NO,,,23.5321436,86.7359914,2081177,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,KHAJURA,UPAR KHAJURA,NO,,,23.532707,86.7126317,2081176,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,KHAJURA,UPAR KHAJURA,NO,,,23.5405385,86.7140449,2081174,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,TAL SANKRA,TAL SANKRA,NO,,,23.5522629,86.6997162,2081171,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,UPAR SANKRA,KARA DANGA,NO,,,23.5433169,86.6985232,2081172,,0
PURULIA,RAGHUNATHPUR - I,KHAJURA,KHAJURA,UPAR KHAJURA,NO,,,23.5406603,86.7067058,2081173,,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.3685867,86.281015,282569,1.05,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.3282396,86.6747433,1031592,1.04,0
PURULIA,HURA,HURA,CHIRUGORA,CHIRUGORA,NO,,,23.3282163,86.6747424,1031591,0.914,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.2998008,86.6741718,1031589,0.914,0
PURULIA,PUNCHA,NAPARA,DAMODARPUR,DAMODARPUR,NO,,,23.201235,86.6691783,1052233,0.903,5
PURULIA,HURA,HURA,HURA,KEND BONA,NO,,,23.298118,86.6642883,1031585,0.826,0
PURULIA,PURULIA - II,PINDRA,JAMBAD,JKAMBAID,NO,,,23.2699258,86.4594483,1031650,0.814,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.3063883,86.653608,1031582,0.811,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.3194046,86.6664975,1031593,0.794,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.3695617,86.2832767,282565,0.75,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.3007704,86.660844,1031584,0.727,0
PURULIA,HURA,HURA,KALIABASA,TULA-AMTARD,NO,,,23.2590814,86.6910028,1031574,0.717,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.3031565,86.6578754,1031583,0.7,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.366075,86.2829367,282577,0.66,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.368915,86.2830567,282568,0.62,0
PURULIA,HURA,HURA,KALIABASA,TULA-AMTARD,NO,,,23.2590788,86.6909997,1031576,0.614,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.3046584,86.6549195,1031581,0.596,0
PURULIA,PURULIA - II,PINDRA,JAMBAD,JKAMBAID,NO,,,23.2864178,86.4596389,1031651,0.591,0
PURULIA,HURA,HURA,DANGAPAHARI ALIAS DHANGAGARA,DANGAPAHARI ALIAS DHANGAGARA,NO,,,23.288407,86.6668256,1031588,0.552,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.37512,86.2862617,282570,0.55,0
PURULIA,HURA,HURA,HURA,HURA MAJIPARA,NO,,,23.3008986,86.6600339,1031579,0.546,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.3194017,86.6663828,1031594,0.54,0
PURULIA,BARABAZAR,BARABAZAR,NILMOHANPUR,NILMOHORPUR,NO,,,23.0257579,86.3710542,2071651,0.517,0
PURULIA,BARABAZAR,BARABAZAR,GORSAI,GORDAI,NO,,,23.0381025,86.3590243,2071655,0.516,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.3168634,86.6607887,1031596,0.515,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.3046199,86.6549849,1031580,0.489,0
PURULIA,BARABAZAR,BARABAZAR,BARABAZAR (CT),BARABAZAR,NO,,,23.0333854,86.3629532,2071654,0.443,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.3776133,86.2851817,282572,0.44,0
PURULIA,HURA,HURA,MATIPUR,MOTIPUR,NO,,,23.3193653,86.6664228,1031595,0.432,0
PURULIA,BARABAZAR,BARABAZAR,PATTORIA,PATTORIA,NO,,,23.0014981,86.3491451,2071646,0.429,0
PURULIA,BARABAZAR,BARABAZAR,BARRA,BASRA,NO,,,23.0157089,86.3552376,2071650,0.423,0
PURULIA,HURA,HURA,HURA,HURA MUDIPARA,NO,,,23.3048248,86.6584685,1031590,0.414,0
PURULIA,PUNCHA,NAPARA,DAMODARPUR,DAMODARPUR,NO,,,23.199545,86.6734467,1052232,0.412,0
PURULIA,PUNCHA,NAPARA,DAMODARPUR,KHUDITAIR,NO,,,23.2109549,86.6608341,1052234,0.397,0
PURULIA,HURA,HURA,PURSUDADI,PURSUDADI,NO,,,23.2792935,86.6790301,1031578,0.382,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.366075,86.2829367,282567,0.38,0
PURULIA,BARABAZAR,BARABAZAR,BARRA,BALADANDHA,NO,,,23.0130329,86.3494232,2071649,0.375,0
PURULIA,BARABAZAR,BARABAZAR,RAJDAHA,RAJDAHA,NO,,,23.0019134,86.3239002,2071644,0.367,0
PURULIA,HURA,HURA,HURA,KEND BONA,NO,,,23.2979169,86.6642527,1031587,0.361,0
PURULIA,HURA,HURA,HURA,KEND BONA,NO,,,23.3006429,86.6612657,1031586,0.354,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.3776483,86.2880617,282559,0.35,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.3725733,86.2891633,282562,0.33,0
PURULIA,PURULIA - I,LAGDA,BELKUNDI,BELKURI,NO,,,23.3721483,86.28474,282564,0.33,0
PURULIA,BARABAZAR,BARABAZAR,BARABAZAR (CT),BARABAZAR,NO,,,23.0307147,86.3618149,2071653,0.315,0
PURULIA,HURA,HURA,PURSUDADI,PURSUDADI,NO,,,23.2793981,86.6788435,1031577,0.311,0
PURULIA,BARABAZAR,BARABAZAR,RADHANAGAR,RADHANAGAR,NO,,,23.0075861,86.3281266,2071643,0.301,0
